order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2020-163034,2019-11-24,2019-11-28,Darren Koutras,Fellowes,Fellowes Super Stor/Drawer Files,Consumer,Office Supplies,Storage,Central,60610,Chicago,Illinois,United States,0.2,-8.0775,5,646.2,-0.0125
US-2020-167360,2019-11-24,2019-11-29,Richard Bierner,Memorex,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,Central,63116,Saint Louis,Missouri,United States,0.0,43.5981,7,111.79,0.39
US-2020-107993,2019-11-25,2019-11-30,Sanjit Engle,Dixon,Dixon Ticonderoga Core-Lock Colored Pencils,Consumer,Office Supplies,Art,West,97477,Springfield,Oregon,United States,0.2,8.2901,7,51.016,0.1625
US-2020-119151,2019-11-25,2019-11-29,Mike Pelletier,Sauder,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Home Office,Furniture,Bookcases,East,10009,New York City,New York,United States,0.2,-37.9434,3,275.952,-0.1375
US-2020-119151,2019-11-25,2019-11-29,Mike Pelletier,Tennsco,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Home Office,Office Supplies,Storage,East,10009,New York City,New York,United States,0.0,55.896,4,1117.92,0.05
US-2020-122588,2019-11-25,2019-11-27,Andy Reiter,DAX,DAX Black Cherry Wood-Tone Poster Frame,Consumer,Furniture,Furnishings,East,2895,Woonsocket,Rhode Island,United States,0.0,20.1248,2,52.96,0.38
US-2020-127446,2019-11-25,2019-11-30,Matt Collister,Master Caster,"Master Caster Door Stop, Brown",Corporate,Furniture,Furnishings,Central,76017,Arlington,Texas,United States,0.6,-3.9624,3,6.096,-0.65
US-2020-127446,2019-11-25,2019-11-30,Matt Collister,Bretford,Bretford CR4500 Series Slim Rectangular Table,Corporate,Furniture,Tables,Central,76017,Arlington,Texas,United States,0.3,-121.8735,5,1218.735,-0.1
US-2020-127446,2019-11-25,2019-11-30,Matt Collister,Avery,Avery 52,Corporate,Office Supplies,Labels,Central,76017,Arlington,Texas,United States,0.2,1.9926,2,5.904,0.3375
US-2020-127446,2019-11-25,2019-11-30,Matt Collister,Avery,Avery 520,Corporate,Office Supplies,Labels,Central,76017,Arlington,Texas,United States,0.2,0.882,1,2.52,0.35
US-2020-127446,2019-11-25,2019-11-30,Matt Collister,Southworth,Southworth 25% Cotton Granite Paper & Envelopes,Corporate,Office Supplies,Paper,Central,76017,Arlington,Texas,United States,0.2,5.1012,3,15.696,0.325
US-2020-127446,2019-11-25,2019-11-30,Matt Collister,KeyTronic,KeyTronic KT400U2 - Keyboard - Black,Corporate,Technology,Accessories,Central,76017,Arlington,Texas,United States,0.2,0.0,3,24.672,0.0
US-2020-144078,2019-11-25,2019-11-29,Richard Bierner,Hon,Hon GuestStacker Chair,Consumer,Furniture,Chairs,West,90004,Los Angeles,California,United States,0.2,54.4008,4,725.344,0.075
US-2020-144078,2019-11-25,2019-11-29,Richard Bierner,Staples in misc. colors,Staples in misc. colors,Consumer,Office Supplies,Art,West,90004,Los Angeles,California,United States,0.0,2.604,3,7.44,0.35
US-2020-144078,2019-11-25,2019-11-29,Richard Bierner,Logitech,Logitech Mobile Speakerphone P710e - speaker phone,Consumer,Technology,Phones,West,90004,Los Angeles,California,United States,0.2,47.243,5,539.92,0.0875
US-2020-164721,2019-11-25,2019-11-27,Laurel Workman,Staple-based wall hangings,Staple-based wall hangings,Corporate,Furniture,Furnishings,West,94513,Brentwood,California,United States,0.0,10.5072,3,23.88,0.44
US-2020-164721,2019-11-25,2019-11-27,Laurel Workman,Belkin,Belkin F9G930V10-GRY 9 Outlet Surge,Corporate,Office Supplies,Appliances,West,94513,Brentwood,California,United States,0.0,93.0552,6,320.88,0.29
US-2020-164721,2019-11-25,2019-11-27,Laurel Workman,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Corporate,Office Supplies,Paper,West,94513,Brentwood,California,United States,0.0,12.3096,4,26.76,0.46
US-2020-124730,2019-11-26,2019-11-26,Lynn Smith,Pressboard,Pressboard Data Binders by Wilson Jones,Consumer,Office Supplies,Binders,East,13501,Utica,New York,United States,0.2,5.7672,4,17.088,0.3375
US-2020-124730,2019-11-26,2019-11-26,Lynn Smith,Acco,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Consumer,Office Supplies,Binders,East,13501,Utica,New York,United States,0.2,4.6806,3,12.912,0.3625
US-2020-124730,2019-11-26,2019-11-26,Lynn Smith,Avery,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Consumer,Office Supplies,Labels,East,13501,Utica,New York,United States,0.0,44.712,9,93.15,0.48
US-2020-124730,2019-11-26,2019-11-26,Lynn Smith,Avery,Avery File Folder Labels,Consumer,Office Supplies,Labels,East,13501,Utica,New York,United States,0.0,5.6448,4,11.52,0.49
US-2020-124730,2019-11-26,2019-11-26,Lynn Smith,Clearsounds,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,Technology,Phones,East,13501,Utica,New York,United States,0.0,78.3888,4,279.96,0.28
US-2020-141110,2019-11-26,2019-12-01,Luke Schmidt,Fellowes,Fellowes Mighty 8 Compact Surge Protector,Corporate,Office Supplies,Appliances,West,93727,Fresno,California,United States,0.0,11.3512,2,40.54,0.28
US-2020-141110,2019-11-26,2019-12-01,Luke Schmidt,Other,SpineVue Locking Slant-D Ring Binders by Cardinal,Corporate,Office Supplies,Binders,West,93727,Fresno,California,United States,0.2,2.5592,1,7.312,0.35
US-2020-141110,2019-11-26,2019-12-01,Luke Schmidt,Wilson Jones,Wilson Jones Easy Flow II Sheet Lifters,Corporate,Office Supplies,Binders,West,93727,Fresno,California,United States,0.2,1.512,3,4.32,0.35
US-2020-141110,2019-11-26,2019-12-01,Luke Schmidt,Xerox,Xerox 1970,Corporate,Office Supplies,Paper,West,93727,Fresno,California,United States,0.0,7.0218,3,14.94,0.47
US-2020-147606,2019-11-26,2019-12-01,Joel Eaton,Eldon,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Consumer,Furniture,Furnishings,Central,77070,Houston,Texas,United States,0.6,-14.475,5,19.3,-0.75
US-2020-147648,2019-11-26,2019-12-01,Lindsay Shagiari,Xerox,Xerox 1893,Home Office,Office Supplies,Paper,West,94109,San Francisco,California,United States,0.0,40.1702,2,81.98,0.49
US-2020-168984,2019-11-26,2019-12-02,Natalie Webber,Xerox,Xerox 2,Consumer,Office Supplies,Paper,West,97224,Tigard,Oregon,United States,0.2,5.4432,3,15.552,0.35
US-2020-168984,2019-11-26,2019-12-02,Natalie Webber,Office Impressions,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Consumer,Office Supplies,Storage,West,97224,Tigard,Oregon,United States,0.2,-167.27,5,669.08,-0.25
US-2020-168984,2019-11-26,2019-12-02,Natalie Webber,Jawbone,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Consumer,Technology,Phones,West,97224,Tigard,Oregon,United States,0.2,-87.6672,4,438.336,-0.2
US-2020-119032,2019-11-27,2019-12-03,Maxwell Schwartz,Other,Staples,Consumer,Office Supplies,Fasteners,East,10035,New York City,New York,United States,0.0,1.316,2,3.76,0.35
US-2020-167486,2019-11-27,2019-12-01,Jack O'Briant,Eldon,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Corporate,Furniture,Furnishings,East,14215,Buffalo,New York,United States,0.0,39.98,5,199.9,0.2
US-2020-101560,2019-11-28,2019-12-01,Chris Selesnick,Eldon,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Corporate,Furniture,Furnishings,South,29203,Columbia,South Carolina,United States,0.0,43.736,5,397.6,0.11
US-2020-101560,2019-11-28,2019-12-01,Chris Selesnick,Crayola,Crayola Colored Pencils,Corporate,Office Supplies,Art,South,29203,Columbia,South Carolina,United States,0.0,4.3296,4,13.12,0.33
US-2020-101560,2019-11-28,2019-12-01,Chris Selesnick,GBC,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Corporate,Office Supplies,Binders,South,29203,Columbia,South Carolina,United States,0.0,22.3734,3,45.66,0.49
US-2020-101560,2019-11-28,2019-12-01,Chris Selesnick,Xerox,Xerox 1933,Corporate,Office Supplies,Paper,South,29203,Columbia,South Carolina,United States,0.0,40.4012,7,85.96,0.47
US-2020-105249,2019-11-28,2019-11-28,Duane Huffman,Sauder,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Home Office,Furniture,Bookcases,West,94122,San Francisco,California,United States,0.15,-4.8392,4,411.332,-0.011764706
US-2020-105249,2019-11-28,2019-11-28,Duane Huffman,Avery,Avery 489,Home Office,Office Supplies,Labels,West,94122,San Francisco,California,United States,0.0,19.872,4,41.4,0.48
US-2020-105249,2019-11-28,2019-11-28,Duane Huffman,Staple remover,Staple remover,Home Office,Office Supplies,Supplies,West,94122,San Francisco,California,United States,0.0,0.1472,2,7.36,0.02
US-2020-120175,2019-11-28,2019-12-03,Matthew Clasen,Other,Laser & Ink Jet Business Envelopes,Corporate,Office Supplies,Envelopes,Central,47374,Richmond,Indiana,United States,0.0,29.4492,6,64.02,0.46
US-2020-121167,2019-11-28,2019-11-30,Mary O'Rourke,GBC,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Consumer,Office Supplies,Binders,East,11520,Freeport,New York,United States,0.2,6.0368,2,17.248,0.35
US-2020-121629,2019-11-28,2019-12-02,Brian Thompson,Other,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Consumer,Technology,Machines,Central,77041,Houston,Texas,United States,0.4,-199.77,5,998.85,-0.2
US-2020-159800,2019-11-28,2019-12-01,Sheri Gordon,Acco,Acco 6 Outlet Guardian Premium Surge Suppressor,Consumer,Office Supplies,Appliances,West,94109,San Francisco,California,United States,0.0,11.7936,3,43.68,0.27
US-2020-159800,2019-11-28,2019-12-01,Sheri Gordon,Other,Micropad Numeric Keypads,Consumer,Technology,Accessories,West,94109,San Francisco,California,United States,0.0,34.9825,7,139.93,0.25
US-2020-163013,2019-11-28,2019-12-04,Bart Folk,Newell,Newell 331,Consumer,Office Supplies,Art,South,36116,Montgomery,Alabama,United States,0.0,3.9609,3,14.67,0.27
US-2020-111353,2019-11-29,2019-12-06,Philip Brown,Avery,Avery 485,Consumer,Office Supplies,Labels,East,10009,New York City,New York,United States,0.0,11.7782,2,25.06,0.47
US-2020-134712,2019-11-29,2019-12-04,Bill Stewart,Other,Staples,Corporate,Office Supplies,Fasteners,Central,60076,Skokie,Illinois,United States,0.2,3.945,2,12.624,0.3125
US-2020-136280,2019-11-29,2019-12-06,Corey-Lock,Avery,Avery 488,Consumer,Office Supplies,Labels,East,19143,Philadelphia,Pennsylvania,United States,0.2,1.764,2,5.04,0.35
US-2020-153983,2019-11-29,2019-12-06,Alan Hwang,Other,Staples,Consumer,Office Supplies,Fasteners,West,94122,San Francisco,California,United States,0.0,15.2,5,30.4,0.5
US-2020-153983,2019-11-29,2019-12-06,Alan Hwang,Other,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Consumer,Technology,Phones,West,94122,San Francisco,California,United States,0.2,71.99,2,575.92,0.125
US-2020-103590,2019-11-30,2019-12-04,Jeremy Lonsdale,Other,Park Ridge Embossed Executive Business Envelopes,Consumer,Office Supplies,Envelopes,East,10550,Mount Vernon,New York,United States,0.0,29.2716,4,62.28,0.47
US-2020-146843,2019-11-30,2019-12-06,Philip Brown,Acme,Acme Office Executive Series Stainless Steel Trimmers,Consumer,Office Supplies,Supplies,West,85323,Avondale,Arizona,United States,0.2,3.5994,7,47.992,0.075
US-2020-146843,2019-11-30,2019-12-06,Philip Brown,Memorex,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Consumer,Technology,Accessories,West,85323,Avondale,Arizona,United States,0.2,-16.614,4,102.24,-0.1625
US-2020-148425,2019-11-30,2019-12-04,Randy Ferguson,Avery,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Corporate,Office Supplies,Binders,South,32839,Orlando,Florida,United States,0.7,-4.428,9,6.642,-0.666666667
US-2020-120474,2019-12-01,2019-12-03,Resi Pölking,Office Star,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Consumer,Furniture,Chairs,Central,53711,Madison,Wisconsin,United States,0.0,673.8816,8,2807.84,0.24
US-2020-120474,2019-12-01,2019-12-03,Resi Pölking,Hunt,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Consumer,Office Supplies,Art,Central,53711,Madison,Wisconsin,United States,0.0,12.5928,4,46.64,0.27
US-2020-131051,2019-12-01,2019-12-05,Toby Ritter,Other,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Consumer,Furniture,Furnishings,West,94122,San Francisco,California,United States,0.0,28.518,3,58.2,0.49
US-2020-131527,2019-12-01,2019-12-07,Toby Braunhardt,Other,"BlueLounge Milo Smartphone Stand, White/Metallic",Consumer,Technology,Phones,South,28540,Jacksonville,North Carolina,United States,0.2,9.5968,4,95.968,0.1
US-2020-143210,2019-12-01,2019-12-03,Anna Andreadi,Ultra,Ultra Door Push Plate,Consumer,Furniture,Furnishings,East,1852,Lowell,Massachusetts,United States,0.0,3.2406,2,9.82,0.33
US-2020-143210,2019-12-01,2019-12-03,Anna Andreadi,Linden,"Linden 10"" Round Wall Clock, Black",Consumer,Furniture,Furnishings,East,1852,Lowell,Massachusetts,United States,0.0,15.5856,3,45.84,0.34
US-2020-143210,2019-12-01,2019-12-03,Anna Andreadi,Cisco,Cisco IP Phone 7961G VoIP phone - Dark gray,Consumer,Technology,Phones,East,1852,Lowell,Massachusetts,United States,0.0,78.851,2,271.9,0.29
US-2020-150798,2019-12-01,2019-12-03,Joe Kamberova,Hon,Hon Multipurpose Stacking Arm Chairs,Consumer,Furniture,Chairs,East,43229,Columbus,Ohio,United States,0.3,-51.984,6,909.72,-0.057142857
US-2020-150798,2019-12-01,2019-12-03,Joe Kamberova,Master Caster,"Master Caster Door Stop, Brown",Consumer,Furniture,Furnishings,East,43229,Columbus,Ohio,United States,0.2,1.4224,2,8.128,0.175
US-2020-150798,2019-12-01,2019-12-03,Joe Kamberova,Xerox,Xerox 214,Consumer,Office Supplies,Paper,East,43229,Columbus,Ohio,United States,0.2,12.7008,7,36.288,0.35
US-2020-150798,2019-12-01,2019-12-03,Joe Kamberova,Sharp,Sharp 1540cs Digital Laser Copier,Consumer,Technology,Copiers,East,43229,Columbus,Ohio,United States,0.4,109.998,2,659.988,0.166666667
US-2020-161613,2019-12-01,2019-12-03,Matt Connell,Hon,Hon 4070 Series Pagoda Round Back Stacking Chairs,Corporate,Furniture,Chairs,Central,77070,Houston,Texas,United States,0.3,-19.2588,3,674.058,-0.028571429
US-2020-101147,2019-12-02,2019-12-04,Matt Collins,Staple holder,Staple holder,Consumer,Office Supplies,Appliances,Central,60623,Chicago,Illinois,United States,0.8,-6.3441,1,2.394,-2.65
US-2020-103807,2019-12-02,2019-12-09,Elizabeth Moffitt,Other,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Corporate,Office Supplies,Paper,South,30328,Sandy Springs,Georgia,United States,0.0,7.1628,3,15.24,0.47
US-2020-103807,2019-12-02,2019-12-09,Elizabeth Moffitt,Kingston,Kingston Digital DataTraveler 8GB USB 2.0,Corporate,Technology,Accessories,South,30328,Sandy Springs,Georgia,United States,0.0,0.833,1,5.95,0.14
US-2020-112158,2019-12-02,2019-12-04,David Philippe,O'Sullivan,O'Sullivan Living Dimensions 5-Shelf Bookcases,Consumer,Furniture,Bookcases,East,10035,New York City,New York,United States,0.2,-110.49,5,883.92,-0.125
US-2020-112158,2019-12-02,2019-12-04,David Philippe,Angle-D,"Angle-D Binders with Locking Rings, Label Holders",Consumer,Office Supplies,Binders,East,10035,New York City,New York,United States,0.2,15.768,8,46.72,0.3375
US-2020-112158,2019-12-02,2019-12-04,David Philippe,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0.0,52.7824,4,119.96,0.44
US-2020-117744,2019-12-02,2019-12-06,Michael Dominguez,Deflect-o,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Corporate,Furniture,Furnishings,Central,78415,Corpus Christi,Texas,United States,0.6,-24.803,5,58.36,-0.425
US-2020-117744,2019-12-02,2019-12-06,Michael Dominguez,Other,12-1/2 Diameter Round Wall Clock,Corporate,Furniture,Furnishings,Central,78415,Corpus Christi,Texas,United States,0.6,-23.976,5,39.96,-0.6
US-2020-117744,2019-12-02,2019-12-06,Michael Dominguez,Newell,Newell 343,Corporate,Office Supplies,Art,Central,78415,Corpus Christi,Texas,United States,0.2,1.4406,7,16.464,0.0875
US-2020-132864,2019-12-02,2019-12-07,Katherine Nockton,Imation,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Corporate,Technology,Accessories,East,43229,Columbus,Ohio,United States,0.2,29.95,5,119.8,0.25
US-2020-154095,2019-12-02,2019-12-07,Odella Nelson,Global,"Global Stack Chair with Arms, Black",Corporate,Furniture,Chairs,East,20735,Clinton,Maryland,United States,0.0,64.7568,8,239.84,0.27
US-2020-154095,2019-12-02,2019-12-07,Odella Nelson,DAX,"DAX Metal Frame, Desktop, Stepped-Edge",Corporate,Furniture,Furnishings,East,20735,Clinton,Maryland,United States,0.0,23.6808,3,60.72,0.39
US-2020-154095,2019-12-02,2019-12-07,Odella Nelson,Avery,Avery 509,Corporate,Office Supplies,Labels,East,20735,Clinton,Maryland,United States,0.0,7.2036,6,15.66,0.46
US-2020-154095,2019-12-02,2019-12-07,Odella Nelson,Xerox,Xerox 1942,Corporate,Office Supplies,Paper,East,20735,Clinton,Maryland,United States,0.0,73.41,3,146.82,0.5
US-2020-122749,2019-12-03,2019-12-09,Nathan Gelder,Jabra,Jabra Supreme Plus Driver Edition Headset,Consumer,Technology,Phones,Central,73120,Oklahoma City,Oklahoma,United States,0.0,134.3888,4,479.96,0.28
US-2020-164861,2019-12-03,2019-12-06,Matthew Clasen,Xerox,Xerox 214,Corporate,Office Supplies,Paper,Central,63116,Saint Louis,Missouri,United States,0.0,12.4416,4,25.92,0.48
US-2020-127187,2019-12-04,2019-12-08,Cathy Prescott,Plantronics,Plantronics Voyager Pro HD - Bluetooth Headset,Corporate,Technology,Phones,East,10024,New York City,New York,United States,0.0,62.3904,2,129.98,0.48
US-2020-106376,2019-12-05,2019-12-10,Brendan Sweed,Hunt,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Corporate,Office Supplies,Art,West,85234,Gilbert,Arizona,United States,0.2,111.3024,8,1113.024,0.1
US-2020-106376,2019-12-05,2019-12-10,Brendan Sweed,Other,netTALK DUO VoIP Telephone Service,Corporate,Technology,Phones,West,85234,Gilbert,Arizona,United States,0.2,62.988,4,167.968,0.375
US-2020-125542,2019-12-05,2019-12-07,Nona Balk,Other,Cameo Buff Policy Envelopes,Corporate,Office Supplies,Envelopes,East,19134,Philadelphia,Pennsylvania,United States,0.2,117.6147,7,348.488,0.3375
US-2020-125542,2019-12-05,2019-12-07,Nona Balk,Fellowes,Fellowes Bankers Box Recycled Super Stor/Drawer,Corporate,Office Supplies,Storage,East,19134,Philadelphia,Pennsylvania,United States,0.2,-30.2288,4,172.736,-0.175
US-2020-133830,2019-12-05,2019-12-10,Rob Lucas,Prang,Prang Colored Pencils,Consumer,Office Supplies,Art,West,90045,Los Angeles,California,United States,0.0,11.907,9,26.46,0.45
US-2020-133830,2019-12-05,2019-12-10,Rob Lucas,Advantus,Advantus Plastic Paper Clips,Consumer,Office Supplies,Fasteners,West,90045,Los Angeles,California,United States,0.0,7.2,3,15.0,0.48
US-2020-133830,2019-12-05,2019-12-10,Rob Lucas,Xerox,Xerox 1933,Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,United States,0.0,23.0864,4,49.12,0.47
US-2020-138296,2019-12-05,2019-12-12,Roy Collins,Other,Recycled Eldon Regeneration Jumbo File,Consumer,Office Supplies,Storage,South,22304,Alexandria,Virginia,United States,0.0,6.8768,2,24.56,0.28
US-2020-150203,2019-12-05,2019-12-07,Joni Blumstein,Fellowes,Fellowes 8 Outlet Superior Workstation Surge Protector,Consumer,Office Supplies,Appliances,West,90032,Los Angeles,California,United States,0.0,72.5754,6,250.26,0.29
US-2020-151162,2019-12-05,2019-12-09,Erin Ashbrook,Other,Large Capacity Hanging Post Binders,Corporate,Office Supplies,Binders,East,43229,Columbus,Ohio,United States,0.7,-23.952,4,29.94,-0.8
US-2020-151162,2019-12-05,2019-12-09,Erin Ashbrook,Xerox,Xerox 1893,Corporate,Office Supplies,Paper,East,43229,Columbus,Ohio,United States,0.2,35.6613,3,98.376,0.3625
US-2020-151162,2019-12-05,2019-12-09,Erin Ashbrook,Other,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Corporate,Office Supplies,Paper,East,43229,Columbus,Ohio,United States,0.2,5.6784,3,17.472,0.325
US-2020-151162,2019-12-05,2019-12-09,Erin Ashbrook,Panasonic,Panasonic KX T7736-B Digital phone,Corporate,Technology,Phones,East,43229,Columbus,Ohio,United States,0.4,-44.985,2,179.94,-0.25
US-2020-151162,2019-12-05,2019-12-09,Erin Ashbrook,Other,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Corporate,Technology,Phones,East,43229,Columbus,Ohio,United States,0.4,-9.1845,1,36.738,-0.25
US-2020-166191,2019-12-05,2019-12-09,David Kendrick,Tenex,"Tenex File Box, Personal Filing Tote with Lid, Black",Corporate,Office Supplies,Storage,Central,62521,Decatur,Illinois,United States,0.2,1.8612,2,24.816,0.075
US-2020-166191,2019-12-05,2019-12-09,David Kendrick,Imation,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Corporate,Technology,Accessories,Central,62521,Decatur,Illinois,United States,0.2,76.6395,7,408.744,0.1875
US-2020-106726,2019-12-06,2019-12-08,Roland Schwarz,Standard,Standard Rollaway File with Lock,Corporate,Office Supplies,Storage,West,90008,Los Angeles,California,United States,0.0,327.9458,7,1261.33,0.26
US-2020-110030,2019-12-06,2019-12-08,Luke Foster,Other,12-1/2 Diameter Round Wall Clock,Consumer,Furniture,Furnishings,Central,77095,Houston,Texas,United States,0.6,-14.3856,3,23.976,-0.6
US-2020-112872,2019-12-06,2019-12-11,Ryan Crowe,Chromcraft,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Consumer,Furniture,Tables,West,97477,Springfield,Oregon,United States,0.5,-170.8038,1,275.49,-0.62
US-2020-112872,2019-12-06,2019-12-11,Ryan Crowe,Other,File Shuttle I and Handi-File,Consumer,Office Supplies,Storage,West,97477,Springfield,Oregon,United States,0.2,4.6746,3,53.424,0.0875
US-2020-140452,2019-12-06,2019-12-10,Berenike Kampe,Nu-Dell,Nu-Dell Float Frame 11 x 14 1/2,Consumer,Furniture,Furnishings,Central,60610,Chicago,Illinois,United States,0.6,-4.8492,3,10.776,-0.45
US-2020-140452,2019-12-06,2019-12-10,Berenike Kampe,KI,KI Adjustable-Height Table,Consumer,Furniture,Tables,Central,60610,Chicago,Illinois,United States,0.5,-120.372,5,214.95,-0.56
US-2020-140452,2019-12-06,2019-12-10,Berenike Kampe,Bionaire,Bionaire 99.97% HEPA Air Cleaner,Consumer,Office Supplies,Appliances,Central,60610,Chicago,Illinois,United States,0.8,-31.536,4,14.016,-2.25
US-2020-140452,2019-12-06,2019-12-10,Berenike Kampe,Ibico,Ibico Covers for Plastic or Wire Binding Elements,Consumer,Office Supplies,Binders,Central,60610,Chicago,Illinois,United States,0.8,-8.05,2,4.6,-1.75
US-2020-140452,2019-12-06,2019-12-10,Berenike Kampe,Rogers,Rogers Deluxe File Chest,Consumer,Office Supplies,Storage,Central,60610,Chicago,Illinois,United States,0.2,-8.3524,2,35.168,-0.2375
US-2020-140452,2019-12-06,2019-12-10,Berenike Kampe,Other,Shocksock Galaxy S4 Armband,Consumer,Technology,Phones,Central,60610,Chicago,Illinois,United States,0.2,-7.008,4,35.04,-0.2
US-2020-155390,2019-12-06,2019-12-11,Barry Gonzalez,Xerox,Xerox 1909,Consumer,Office Supplies,Paper,South,38109,Memphis,Tennessee,United States,0.2,13.7176,2,42.208,0.325
US-2020-101392,2019-12-07,2019-12-13,Ann Steele,Advantus,Advantus Rolling Drawer Organizers,Home Office,Office Supplies,Storage,West,98103,Seattle,Washington,United States,0.0,70.0336,7,269.36,0.26
US-2020-138737,2019-12-07,2019-12-10,Frank Preis,Newell,Newell 32,Consumer,Office Supplies,Art,West,90049,Los Angeles,California,United States,0.0,2.4192,3,8.64,0.28
US-2020-154592,2019-12-07,2019-12-08,Erica Hernandez,Other,Green Bar Computer Printout Paper,Home Office,Office Supplies,Paper,West,94109,San Francisco,California,United States,0.0,80.7912,3,164.88,0.49
US-2020-159681,2019-12-07,2019-12-13,Patrick O'Brill,Xerox,Xerox 1909,Consumer,Office Supplies,Paper,South,23464,Virginia Beach,Virginia,United States,0.0,48.5392,4,105.52,0.46
US-2020-104773,2019-12-08,2019-12-13,Thomas Boland,Other,"Companion Letter/Legal File, Black",Corporate,Office Supplies,Storage,Central,77041,Houston,Texas,United States,0.2,6.0416,2,60.416,0.1
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Acco,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Consumer,Office Supplies,Binders,West,97301,Salem,Oregon,United States,0.7,-4.5192,4,6.456,-0.7
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Avery,Avery 499,Consumer,Office Supplies,Labels,West,97301,Salem,Oregon,United States,0.2,9.0636,7,27.888,0.325
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Avery,Avery 492,Consumer,Office Supplies,Labels,West,97301,Salem,Oregon,United States,0.2,3.744,5,11.52,0.325
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Xerox,Xerox 232,Consumer,Office Supplies,Paper,West,97301,Salem,Oregon,United States,0.2,3.6288,2,10.368,0.35
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Other,Adjustable Personal File Tote,Consumer,Office Supplies,Storage,West,97301,Salem,Oregon,United States,0.2,2.9304,3,39.072,0.075
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Acco,Acco Side-Punched Conventional Columnar Pads,Consumer,Office Supplies,Supplies,West,97301,Salem,Oregon,United States,0.2,-2.6025,5,13.88,-0.1875
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,SanDisk,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Consumer,Technology,Accessories,West,97301,Salem,Oregon,United States,0.2,-18.186,10,103.92,-0.175
US-2020-129364,2019-12-08,2019-12-13,Tim Brockman,Samsung,Samsung HM1900 Bluetooth Headset,Consumer,Technology,Phones,West,97301,Salem,Oregon,United States,0.2,19.755,3,52.68,0.375
US-2020-135608,2019-12-08,2019-12-10,Jim Karlsson,DMI,DMI Arturo Collection Mission-style Design Wood Chair,Consumer,Furniture,Chairs,West,98502,Olympia,Washington,United States,0.2,45.294,5,603.92,0.075
US-2020-135608,2019-12-08,2019-12-10,Jim Karlsson,Xerox,Xerox 1964,Consumer,Office Supplies,Paper,West,98502,Olympia,Washington,United States,0.0,21.0128,2,45.68,0.46
US-2020-144071,2019-12-08,2019-12-15,Denny Joy,Luxo,Luxo Economy Swing Arm Lamp,Corporate,Furniture,Furnishings,West,94110,San Francisco,California,United States,0.0,11.1664,2,39.88,0.28
